# ---------------------------------------------------------
# Distances associées aux critères: Euclidienne, Samal, WuPalmer
# Attributs: URI
# Seuil d'indecision: 0.15
# Seuils des critères: [35.0, 100.0], [0.6], [0.7]
# Type de la géométrie: POINT
# ---------------------------------------------------------
ID_REF;NOM_REF;NUM_CANDIDAT;ID_CANDIDAT;NOM_CANDIDAT;URI_REF;URI_CANDIDAT;Euclidienne;Samal;WuPalmer;Proba pign premier;Proba pign second;Decision;GEOM_REF;GEOM_CANDIDAT
116014;Pont de la Vena;4;CONSLINE0000000007529892;Barrage de l'Infernet;"http";"http://purl.org/choucas.ign.fr/oor#barrage";146.11334;0.77778;2.0;0.06366;0.28435;false;POINT (932475.019112228 6450482.81328747);POINT (932474.9 6450336.7)
580528;Les Vigneaux;1;NA;NA;"http";"";0.0;0.0;0.0;0.6989;0.6236299999999999;true;null;null
580528;Les Vigneaux;2;PAIHABIT0000000306731585;Champ de Faure;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";283.73169;0.9375;2.0;0.07527;0.6236299999999999;false;POINT (979326.284400199 6419912.50358545);POINT (979437.1 6420173.7)
580528;Les Vigneaux;3;PAIHABIT0000000306731590;l'Iscle;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";250.17368;0.69444;2.0;0.07527;0.6236299999999999;false;POINT (979326.284400199 6419912.50358545);POINT (979147.6 6420087.6)
580528;Les Vigneaux;4;PAIHABIT0000000075657948;Béal Morin;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";108.71687;0.9375;2.0;0.07527;0.6236299999999999;false;POINT (979326.284400199 6419912.50358545);POINT (979293 6420016)
580528;Les Vigneaux;5;PAIHABIT0000000075657947;Rif Cros;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";298.34702;0.8125;2.0;0.07527;0.6236299999999999;false;POINT (979326.284400199 6419912.50358545);POINT (979351.3 6420209.8)
550094;Col des Rouies;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;1.0;false;null;null
550094;Col des Rouies;2;PAIOROGR0000000007456652;Col des Rouies;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";35.41264;0.0;0.0;1.0;1.0;true;POINT (957610.063520224 6424450.70503652);POINT (957580.5 6424470.2)
145022;Passerelle du Chardillon;1;NA;NA;"http";"";0.0;0.0;0.0;0.70536;0.41072;true;null;null
145022;Passerelle du Chardillon;2;PAIE_NAT0000000007451406;le Chardillon;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";263.4064;0.26667;2.0;0.29464;0.41072;false;POINT (952100.346681342 6442675.17144785);POINT (952227.6 6442905.8)
886144;Glacier supérieur des Agneaux;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#lieu-dit";"";0.0;0.0;0.0;0.0;1.0;false;null;null
886144;Glacier supérieur des Agneaux;2;PLANDEAU0000000075594158;Glacier Supérieur des Agneaux;"http://purl.org/choucas.ign.fr/oor#lieu-dit";"http://purl.org/choucas.ign.fr/oor#surface_neige_et_glace";193.35197;0.0;0.66667;1.0;1.0;true;POINT (962991.254028214 6435249.44535119);POINT (963180.6 6435288.6)
886144;Glacier supérieur des Agneaux;3;PAIOROGR0000000075589857;Col des Neiges;"http://purl.org/choucas.ign.fr/oor#lieu-dit";"http://purl.org/choucas.ign.fr/oor#col";278.53339;0.60091;0.71429;0.0;1.0;false;POINT (962991.254028214 6435249.44535119);POINT (962769.2 6435081.3)
172854;Col de la Lauze;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;1.0;false;null;null
172854;Col de la Lauze;2;PAIOROGR0000000007455812;Pic de la Grave;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";219.96432;0.9;0.6;0.0;1.0;false;POINT (956193.964110648 6438325.02757474);POINT (956335.8 6438156.9)
172854;Col de la Lauze;3;PAIOROGR0000000007455815;Col de la Lauze;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";54.23904;0.0;0.0;1.0;1.0;true;POINT (956193.964110648 6438325.02757474);POINT (956149.2 6438294.4)
172854;Col de la Lauze;4;TRANCABL0000002009234573;Téléski de la Girose;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#téléski";134.77405;0.83333;0.83333;0.0;1.0;false;POINT (956193.964110648 6438325.02757474);POINT (956071.5 6438381.3)
761208;Pointes de Coin Charnier;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;0.99989;false;null;null
761208;Pointes de Coin Charnier;2;PLANDEAU0000000007458714;Glacier Ouest de la Haute Pisse;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#surface_neige_et_glace";290.93411;0.69388;0.71429;0.0;0.99989;false;POINT (945615.105106326 6427953.49392585);POINT (945861 6427798)
761208;Pointes de Coin Charnier;3;PAIOROGR0000000007456458;Pointe Swan;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";254.603;0.35714;0.2;0.0;0.99989;false;POINT (945615.105106326 6427953.49392585);POINT (945810.1 6428117.2)
761208;Pointes de Coin Charnier;4;PAIOROGR0000000007456455;Pointes de Coin Charnier;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";17.52854;0.0;0.2;0.99989;0.99989;true;POINT (945615.105106326 6427953.49392585);POINT (945601.7 6427942.2)
998147;Lac du Chambon (Romanche);1;NA;NA;"http://purl.org/choucas.ign.fr/oor#lac";"";0.0;0.0;0.0;0.42246;0.15508000000000005;false;null;null
998147;Lac du Chambon (Romanche);2;PLANDEAU0000002000777018;Lac du Chambon;"http://purl.org/choucas.ign.fr/oor#lac";"http";277.07684;0.1;2.0;0.57754;0.15508000000000005;true;POINT (948017.41290385 6443057.26722123);POINT (948290.2 6443008.7)
235428;Autrans;1;NA;NA;"http";"";0.0;0.0;0.0;0.0;1.0;false;null;null
235428;Autrans;2;PAIHABIT0000000221310244;la Longue Trace;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";282.02139;0.71429;2.0;0.0;1.0;false;POINT (899665.104008169 6456069.31545362);POINT (899719.2 6456346.1)
235428;Autrans;3;PAIHABIT0000000007545530;le Truc;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";293.33594;0.71429;2.0;0.0;1.0;false;POINT (899665.104008169 6456069.31545362);POINT (899802.6 6455810.2)
235428;Autrans;4;PAIHABIT0000000007545312;Autrans;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";103.36352;0.0;2.0;1.0;1.0;true;POINT (899665.104008169 6456069.31545362);POINT (899679.806411687 6456171.62799696)
235428;Autrans;5;SURFACTI0000000007463762;Poste d'Autrans;"http";"http://purl.org/choucas.ign.fr/oor#bureau_de_poste";82.51458;0.41667;2.0;0.0;1.0;false;POINT (899665.104008169 6456069.31545362);POINT (899738.8 6456032.2)
235428;Autrans;6;SURFACTI0000000357537555;la Maison des Sports;"http";"http://purl.org/choucas.ign.fr/oor#complexe_sportif";283.57306;0.85714;2.0;0.0;1.0;false;POINT (899665.104008169 6456069.31545362);POINT (899448.216857143 6456252)
235428;Autrans;7;SURFACTI0000000007463763;Mairie de la Commune Déléguée d'Autrans;"http";"http://purl.org/choucas.ign.fr/oor#mairie";117.29184;0.65;2.0;0.0;1.0;false;POINT (899665.104008169 6456069.31545362);POINT (899688.745414347 6456184.2)
235428;Autrans;8;SURFACTI0000000007462894;Place du Marché;"http";"http";229.23773;0.90476;2.0;0.0;1.0;false;POINT (899665.104008169 6456069.31545362);POINT (899668.3 6455840.1)
235428;Autrans;9;SURFACTI0000000225304827;Place Lucien et Jules Jarrand;"http";"http";91.06431;0.82857;2.0;0.0;1.0;false;POINT (899665.104008169 6456069.31545362);POINT (899598.7 6456007)
235428;Autrans;10;SURFACTI0000000315642932;Oti Vercors - Bureau d'Information d'Autrans;"http";"http://purl.org/choucas.ign.fr/oor#office_de_tourisme";73.007;0.70833;2.0;0.0;1.0;false;POINT (899665.104008169 6456069.31545362);POINT (899597.2 6456042.5)
1365871;Sainte-Croix;1;NA;NA;"http";"";0.0;0.0;0.0;0.0;1.0;false;null;null
1365871;Sainte-Croix;2;PAIHABIT0000000006796020;Sainte-Croix;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";28.19973;0.0;2.0;1.0;1.0;true;POINT (880670.042958826 6410272.55124456);POINT (880656.425835568 6410297.2453448)
1365871;Sainte-Croix;3;SURFACTI0000002205138991;Ancien Monastère de Sainte-Croix;"http";"http://purl.org/choucas.ign.fr/oor#construction";114.62542;0.5;2.0;0.0;1.0;false;POINT (880670.042958826 6410272.55124456);POINT (880556.8 6410290.3)
1365871;Sainte-Croix;4;SURFACTI0000000006691926;Mairie de Sainte-Croix;"http";"http://purl.org/choucas.ign.fr/oor#mairie";60.38241;0.33333;2.0;0.0;1.0;false;POINT (880670.042958826 6410272.55124456);POINT (880647.831419234 6410328.7)
214188;Chalet du Fontenil;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#gîte";"";0.0;0.0;0.0;0.84056;0.74379;true;null;null
214188;Chalet du Fontenil;2;PAIHYDRO0000000075594124;Fontette;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#source";218.88214;0.41667;0.8;0.04134;0.74379;false;POINT (973191.434456175 6440202.12423212);POINT (973016.4 6440070.7)
214188;Chalet du Fontenil;3;PAIHABIT0000000075657599;la Maison Blanche;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#lieu-dit";242.13567;0.86607;0.77778;0.02086;0.74379;false;POINT (973191.434456175 6440202.12423212);POINT (973432.4 6440225.9)
214188;Chalet du Fontenil;4;PAIHABIT0000000075657603;le Fontenil;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#lieu-dit";98.30003;0.25;0.77778;0.09677;0.74379;false;POINT (973191.434456175 6440202.12423212);POINT (973278 6440248.7)
545033;Foyer rural Jamivoï : Gite d'étape et de séjour;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#gîte";"";0.0;0.0;0.0;0.18793;0.5834999999999999;false;null;null
545033;Foyer rural Jamivoï : Gite d'étape et de séjour;2;PAIHABIT0000002001931512;les Pissards;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#lieu-dit";149.61351;0.825;0.77778;0.00566;0.5834999999999999;false;POINT (952720.07245548 6418491.41945397);POINT (952690.1 6418638)
545033;Foyer rural Jamivoï : Gite d'étape et de séjour;3;SURFACTI0000000075595777;les Marines;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#camping";174.98486;0.73571;0.16667;0.03479;0.5834999999999999;false;POINT (952720.07245548 6418491.41945397);POINT (952557.816778524 6418425.9)
545033;Foyer rural Jamivoï : Gite d'étape et de séjour;4;SURFACTI0000000224876579;Jamivoï;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#hébergement_accessible";28.74586;0.67347;0.09091;0.77143;0.5834999999999999;true;POINT (952720.07245548 6418491.41945397);POINT (952736.6 6418467.9)
259029;Val de Lans;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#cascade";"";0.0;0.0;0.0;0.9527;0.92905;true;null;null
259029;Val de Lans;2;PAIHABIT0000000007546595;la Tour;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";229.6188;1.0;0.71429;0.02365;0.92905;false;POINT (901242.145641469 6446632.70312384);POINT (901369 6446824.1)
259029;Val de Lans;3;SURFACTI0000000334068497;Za des Geymonds;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#zone_d'activité";262.35504;0.875;0.71429;0.02365;0.92905;false;POINT (901242.145641469 6446632.70312384);POINT (901361.06952862 6446398.85)
1259835;Source des Clos;1;NA;NA;"http";"";0.0;0.0;0.0;0.72477;0.44954000000000005;true;null;null
1259835;Source des Clos;2;SURFACTI0000002004346129;Baraque des Clos;"http";"http://purl.org/choucas.ign.fr/oor#abri";106.3463;0.28571;2.0;0.27523;0.44954000000000005;false;POINT (903674.547096073 6437583.3982609);POINT (903695.3 6437687.7)
312887;Pic S des Cavales;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.83021;0.71181;true;null;null
312887;Pic S des Cavales;2;PAIOROGR0000000007455914;Col de la Grande Ruine;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#col";152.25867;0.78254;0.5;0.05139;0.71181;false;POINT (961857.866422877 6436047.70093718);POINT (961818.2 6435900.7)
312887;Pic S des Cavales;3;PAIOROGR0000000007455912;Pointe Chalonge;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";182.12666;0.76667;0.2;0.1184;0.71181;false;POINT (961857.866422877 6436047.70093718);POINT (961698.3 6436135.5)
792871;AlpeLune;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#gîte";"";0.0;0.0;0.0;0.61924;0.35363;true;null;null
792871;AlpeLune;2;COURDEAU0000002215482351;Béal des Prés;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau";290.74359;0.9375;2.0;0.06423;0.35363;false;POINT (976582.37539063 6419748.61454368);POINT (976291.9 6419761.1)
792871;AlpeLune;3;PAIHABIT0000002001973191;Chabert;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#lieu-dit";184.43256;1.0;0.77778;0.016;0.35363;false;POINT (976582.37539063 6419748.61454368);POINT (976745.8 6419834.1)
792871;AlpeLune;4;PAIHABIT0000002001973193;Cochy;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#lieu-dit";142.11671;1.0;0.77778;0.01581;0.35363;false;POINT (976582.37539063 6419748.61454368);POINT (976483.4 6419850.6)
792871;AlpeLune;5;PAIHABIT0000000306734723;les Sittelles;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#quartier";195.56967;0.83333;0.8;0.016;0.35363;false;POINT (976582.37539063 6419748.61454368);POINT (976560 6419942.9)
792871;AlpeLune;6;EQ_RESEA0000000306734755;Fontumberge;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#parking";33.4085;0.90909;0.69231;0.26561;0.35363;false;POINT (976582.37539063 6419748.61454368);POINT (976556.3 6419769.5)
37867;Grande Autane;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
37867;Grande Autane;2;PAIOROGR0000000075592010;Grande Autane;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#sommet";136.64716;0.0;0.0;1.0;1.0;true;POINT (960568.659230283 6399848.50876082);POINT (960433.1 6399831.3)
41638;Tête de Lauranoure - Sommet E;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.32135;0.0;indécis;null;null
41638;Tête de Lauranoure - Sommet E;2;PAIOROGR0000000007456358;Tête de Lauranouve (Sommet Central);"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";233.75757;0.17143;0.2;0.30319;0.0;indécis;POINT (949027.639542843 6430304.47617333);POINT (948797.7 6430262.4)
41638;Tête de Lauranoure - Sommet E;3;PAIOROGR0000000007456355;Tête de Lauranoure (Sommet Est);"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";115.81094;0.14286;0.2;0.37527;0.0;indécis;POINT (949027.639542843 6430304.47617333);POINT (948912.1 6430312.4)
550132;Brèche N des Cavales;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.00302;0.99379;false;null;null
550132;Brèche N des Cavales;2;PAIOROGR0000000007455915;Pointe Emma;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";266.86423;0.87619;0.6;1.5E-4;0.99379;false;POINT (961319.298648555 6437015.62786962);POINT (961354.2 6437280.2)
550132;Brèche N des Cavales;3;PAIOROGR0000002003931385;Brèche Nord des Cavales;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";3.57265;0.14286;0.0;0.99681;0.99379;true;POINT (961319.298648555 6437015.62786962);POINT (961316 6437017)
39303;La Croix du Carrelet;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;0.0;indécis;null;null
39303;La Croix du Carrelet;2;PAIOROGR0000000007455739;Croix du Carrelet;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#sommet";3.54903;0.0;0.0;0.0;0.0;indécis;POINT (938284.787028441 6440673.07040912);POINT (938285.7 6440676.5)
39303;La Croix du Carrelet;3;CONSPONC0000000338211974;Croix du Carrelet;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#croix";17.86083;0.0;0.8;0.0;0.0;indécis;POINT (938284.787028441 6440673.07040912);POINT (938272.3 6440660.3)
37550;Col du Vallon de Lanchâtra;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.01709;0.9614999999999999;false;null;null
37550;Col du Vallon de Lanchâtra;2;PAIOROGR0000000007456454;Pointe Marguerite;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#sommet";262.97992;0.84889;0.5;0.00107;0.9614999999999999;false;POINT (945519.479459969 6428677.89363778);POINT (945593.3 6428930.3)
37550;Col du Vallon de Lanchâtra;3;PAIOROGR0000000007456460;Pointe Buisson;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#sommet";212.34872;0.7746;0.5;0.00115;0.9614999999999999;false;POINT (945519.479459969 6428677.89363778);POINT (945460.5 6428473.9)
37550;Col du Vallon de Lanchâtra;4;PAIOROGR0000000007456459;Col du Vallon de Lanchatra;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";57.06008;0.03704;0.0;0.97859;0.9614999999999999;true;POINT (945519.479459969 6428677.89363778);POINT (945537.6 6428732)
37550;Col du Vallon de Lanchâtra;5;PAIOROGR0000000007456463;Pointe Royer;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#sommet";184.66969;0.87556;0.5;0.00106;0.9614999999999999;false;POINT (945519.479459969 6428677.89363778);POINT (945366.4 6428574.6)
104088;Refuge de la Fare;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#hébergement_isolé";"";0.0;0.0;0.0;0.0;1.0;false;null;null
104088;Refuge de la Fare;2;SURFACTI0000000007462913;Refuge de la Fare;"http://purl.org/choucas.ign.fr/oor#hébergement_isolé";"http://purl.org/choucas.ign.fr/oor#refuge";27.21178;0.0;0.09091;1.0;1.0;true;POINT (944126.300937029 6453949.15106774);POINT (944150.6 6453961.4)
856860;Brèche des Jumelles N;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.42446;0.0;indécis;null;null
856860;Brèche des Jumelles N;2;PAIOROGR0000000075589699;les Jumelles Nord;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#rocher";42.51741;0.40278;0.6;0.42718;0.0;indécis;POINT (968715.986899678 6440378.32759935);POINT (968720 6440336)
856860;Brèche des Jumelles N;3;PAIOROGR0000000075589703;Pic Ouest de Combeynot;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";225.68283;0.72778;0.6;0.01859;0.0;indécis;POINT (968715.986899678 6440378.32759935);POINT (968622.2 6440583.6)
856860;Brèche des Jumelles N;4;PAIOROGR0000000075589701;Col du Fontenil;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";224.35323;0.83333;0.0;0.10045;0.0;indécis;POINT (968715.986899678 6440378.32759935);POINT (968839.6 6440191.1)
856860;Brèche des Jumelles N;5;PAIOROGR0000000075589702;Tête du Vallon;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#sommet";294.48196;0.76667;0.5;0.02724;0.0;indécis;POINT (968715.986899678 6440378.32759935);POINT (968846 6440114.1)
129225;Lacs Robert;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#lac";"";0.0;0.0;0.0;0.0;1.0;false;null;null
129225;Lacs Robert;2;PLANDEAU0000002000777237;Lacs Robert;"http://purl.org/choucas.ign.fr/oor#lac";"http";40.65977;0.0;2.0;1.0;1.0;true;POINT (929206.637850446 6452290.56507499);POINT (929166 6452291.9)
129225;Lacs Robert;3;TRANCABL0000000007469721;Télésiège des Lacs Roberts;"http://purl.org/choucas.ign.fr/oor#lac";"http://purl.org/choucas.ign.fr/oor#télésiège";155.97078;0.38095;0.83333;0.0;1.0;false;POINT (929206.637850446 6452290.56507499);POINT (929180.5 6452136.8)
129225;Lacs Robert;4;SURFACTI0000000338728269;Refuge des Lacs Robert;"http://purl.org/choucas.ign.fr/oor#lac";"http://purl.org/choucas.ign.fr/oor#abri";115.6444;0.33333;0.8;0.0;1.0;false;POINT (929206.637850446 6452290.56507499);POINT (929308.6 6452236)
907991;Lac de la Coche;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#lac";"";0.0;0.0;0.0;0.0;1.0;false;null;null
907991;Lac de la Coche;2;PLANDEAU0000000007458250;Lac de la Coche;"http://purl.org/choucas.ign.fr/oor#lac";"http://purl.org/choucas.ign.fr/oor#lac";4.3674;0.0;0.0;1.0;1.0;true;POINT (937783.971642514 6462104.59322867);POINT (937788.2 6462103.5)
907991;Lac de la Coche;3;PAIOROGR0000000007454694;Pas de la Coche;"http://purl.org/choucas.ign.fr/oor#lac";"http://purl.org/choucas.ign.fr/oor#gorge";236.60786;0.33333;0.8;0.0;1.0;false;POINT (937783.971642514 6462104.59322867);POINT (938003.2 6462193.6)
1194210;Rocher du Château Bouvier;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;2.1E-4;0.99942;false;null;null
1194210;Rocher du Château Bouvier;2;COURDEAU0000002000796511;Ruisseau du Bessay;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau";204.05074;0.69286;2.0;0.0;0.99942;false;POINT (907884.432110618 6453252.5797998);POINT (907738.5 6453395.2)
1194210;Rocher du Château Bouvier;3;PAIOROGR0000000007455089;Grotte Vallier;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#grotte";99.71692;0.6381;0.6;0.0;0.99942;false;POINT (907884.432110618 6453252.5797998);POINT (907819.9 6453328.6)
1194210;Rocher du Château Bouvier;4;PAIOROGR0000000007455087;Château Bouvier;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";0.9275;0.02857;0.2;0.99963;0.99942;true;POINT (907884.432110618 6453252.5797998);POINT (907885.2 6453253.1)
325617;Montagne de l'Arp;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
325617;Montagne de l'Arp;2;PAIHYDRO0000000006689354;Source des Fourneaux;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#source";60.83445;0.83333;0.75;0.0;1.0;false;POINT (886605.941004864 6437955.08864999);POINT (886563.3 6437911.7)
325617;Montagne de l'Arp;3;PAIOROGR0000000006684863;Montagne de l'Arp;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#rocher";231.18253;0.0;0.2;1.0;1.0;true;POINT (886605.941004864 6437955.08864999);POINT (886474.4 6438145.2)
115498;Brèche de Malhaubert;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;1.0;false;null;null
115498;Brèche de Malhaubert;2;PAIOROGR0000000007456061;Pointe de Malhaubert;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#sommet";176.64177;0.41667;0.5;0.0;1.0;false;POINT (938969.013174667 6435095.20307073);POINT (939010.1 6435267)
115498;Brèche de Malhaubert;3;PAIOROGR0000000007456062;Pointe de Confolens;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#sommet";186.31551;0.86667;0.5;0.0;1.0;false;POINT (938969.013174667 6435095.20307073);POINT (938935.1 6434912)
115498;Brèche de Malhaubert;4;PAIOROGR0000000007456059;Brèche de Malhaubert;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";113.62736;0.0;0.0;1.0;1.0;true;POINT (938969.013174667 6435095.20307073);POINT (938963.7 6434981.7)
761112;Tête du Clotonnet;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
761112;Tête du Clotonnet;2;PAIOROGR0000000007456962;Tête du Clotonnet;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";40.16103;0.0;0.2;1.0;1.0;true;POINT (944946.187763592 6420731.87516548);POINT (944910.4 6420750.1)
1203618;Décollage : Col de l'Arc;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#secteur_d&apos;atterrissage_parapente";"";0.0;0.0;0.0;0.90805;0.8161;true;null;null
1203618;Décollage : Col de l'Arc;2;PAIOROGR0000000007455521;Crête des Crocs;"http://purl.org/choucas.ign.fr/oor#secteur_d&apos;atterrissage_parapente";"http://purl.org/choucas.ign.fr/oor#crête";228.96346;0.72593;2.0;0.09195;0.8161;false;POINT (905468.342186854 6445623.43637547);POINT (905269 6445510.8)
130841;Archiane;1;NA;NA;"http";"";0.0;0.0;0.0;0.0;1.0;false;null;null
130841;Archiane;2;PAIOROGR0000000006685992;Grottes de Tournières;"http";"http://purl.org/choucas.ign.fr/oor#grotte";166.1508;0.86667;2.0;0.0;1.0;false;POINT (898318.399065488 6408374.42642342);POINT (898457.3 6408465.6)
130841;Archiane;3;PAIHABIT0000000006795986;Archiane;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";127.67941;0.0;2.0;1.0;1.0;true;POINT (898318.399065488 6408374.42642342);POINT (898192.3 6408354.4)
130841;Archiane;4;SURFACTI0000000328015500;Pisciculture des Sources de l'Archiane;"http";"http://purl.org/choucas.ign.fr/oor#installation_d&apos;aquaculture";186.15143;0.64444;2.0;0.0;1.0;false;POINT (898318.399065488 6408374.42642342);POINT (898356.9 6408192.3)
130841;Archiane;5;SURFACTI0000000225872598;Refuge d'Archiane;"http";"http://purl.org/choucas.ign.fr/oor#refuge";122.45367;0.40741;2.0;0.0;1.0;false;POINT (898318.399065488 6408374.42642342);POINT (898200.1 6408342.8)
157868;Pont-du-Fossé;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#cascade";"";0.0;0.0;0.0;0.9527;0.92905;true;null;null
157868;Pont-du-Fossé;2;PAIHABIT0000000075658842;les Aymes;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#quartier";224.18407;0.93939;0.75;0.02365;0.92905;false;POINT (955998.012471241 6401401.73189002);POINT (955774.1 6401390.7)
